,Unnamed: 0,id_tweet,isFavorable,id_politico,text,time,nome_principal,twitter,classe politica,nome_partido,estado,regiao,Id_politico,nome_semacento
79,79,929,-1,66,"Gov Bolsonaro vai gastar R$ 45 milhões em propaganda para tentar fazer o povo engolir o pacote antiPrevidência. Só para ter ideia, é dinheiro suficiente para pagar 45.090 aposentadorias de agricultores familiares. #ReajaOuSuaPrevidênciaAcaba",2019-02-23 12:31:07,BOHN GASS,bohngass,deputado federal,PT,RIO GRANDE DO SUL,SUL,45,BOHN GASS
80,80,930,-1,66,"Só 1 em cada 4 jovens tem emprego no Brasil. Taxa de desemprego entre 18/24 anos foi de 25,2% no 4° trimestre/2018. E os mesmos que diziam que a reforma trabalhista iria gerar emprego, agora mentem de novo para aprovar a ""reforma"" da Previdência. #ReajaOuSuaPrevidênciaAcaba",2019-02-23 12:22:40,BOHN GASS,bohngass,deputado federal,PT,RIO GRANDE DO SUL,SUL,45,BOHN GASS
81,81,933,-1,66,"Ex-ministro da Previdência, Miguel Rossetto, e eu, estamos ao vivo no facebook falando sobre o horror que é a reforma da Previdência de Bolsonaro https://t.co/Co2AuNH3gZ",2019-02-21 21:28:11,BOHN GASS,bohngass,deputado federal,PT,RIO GRANDE DO SUL,SUL,45,BOHN GASS
82,82,935,-1,66,"Quanto mais estudo o projeto de reforma da Previdência de Bolsonaro, mais me convenço de que estamos diante de uma grande farsa. O que eles chamam de reforma é uma artimanha para tirar de quem trabalha e passar para quem ganha sem trabalhar. #ReajaOuSuaPrevidenciaAcaba",2019-02-21 13:49:12,BOHN GASS,bohngass,deputado federal,PT,RIO GRANDE DO SUL,SUL,45,BOHN GASS
83,83,938,-1,66,Minha primeira análise sobre a injustiça que a reforma da Previdência de Bolsonaro quer fazer com quem trabalha na agricultura familiar https://t.co/Ni3HVH0zpn https://t.co/8w3t6vzzyR,2019-02-20 20:42:38,BOHN GASS,bohngass,deputado federal,PT,RIO GRANDE DO SUL,SUL,45,BOHN GASS
84,84,939,-1,66,A situação de quem entrar no mercado de trabalho no futuro pode ser pior ainda se o governo implantar o sistema de capitalização previdenciária. A medida só agrada o mercado financeiro. #ReajaOuSuaPrevidênciaAcaba https://t.co/UGOW7c4G7v,2019-02-20 17:50:04,BOHN GASS,bohngass,deputado federal,PT,RIO GRANDE DO SUL,SUL,45,BOHN GASS
85,85,940,-1,66,"Os bilhões de renúncia fiscal comprovam cada vez mais que a reforma da Previdência se justifica menos quem deve arcar com as renúncias fiscais é o Tesouro Nacional, e não o caixa da Previdência. https://t.co/vrIQUvdWHa #ReajaOuSuaPrevidênciaAcaba",2019-02-20 17:40:02,BOHN GASS,bohngass,deputado federal,PT,RIO GRANDE DO SUL,SUL,45,BOHN GASS
86,86,941,-1,66,"Todo mundo sabe: latifundiários e grandes empresários têm dívidas enormes com a Previdência. Agora, Bolsonaro apresentou projeto para reformar a Previdência. Sabe quantas linhas a tal reforma dedica ao combate à sonegação? NENHUMA!
#ReajaOuSuaPrevidenciaAcaba",2019-02-20 17:37:23,BOHN GASS,bohngass,deputado federal,PT,RIO GRANDE DO SUL,SUL,45,BOHN GASS
87,87,942,-1,66,"Segundo ex-ministro Carlos Carlos Gabas em 2017, entre créditos previdenciários e tributários o valor ultrapassava R$ 2 trilhões e 400 bilhões. Por que tem que sair tudo da conta do trabalhador? https://t.co/vrIQUvdWHa #ReajaOuSuaPrevidênciaAcaba",2019-02-20 17:30:25,BOHN GASS,bohngass,deputado federal,PT,RIO GRANDE DO SUL,SUL,45,BOHN GASS
88,88,948,0,68,"Visita do presidente Sinpol/AM Jaime Lopez, para tratar dos interesses da categoria no texto da Reforma da Previdência.
.
.
.
#BoscoSaraivaDeputadoFederal #DeputadoFederal #DeputadoPeloAM #CâmaraFederal #SinpolAM #ReformaDaPrevidência https://t.co/0R00Z6YBli",2019-02-20 18:06:08,BOSCO SARAIVA,boscosaraiva,deputado federal,SD,AMAZONAS,NORTE,47,BOSCO SARAIVA
89,89,949,0,68,"O assunto da visita foi a Reforma da Previdência, que será pauta no Congresso este ano.    #BoscoSaraivaDeputadoFederal #CâmaraFederal #Sinpoeam #ABC #Amazonas #Brasília #Brasil https://t.co/jz4T44ifV8",2019-02-20 16:57:26,BOSCO SARAIVA,boscosaraiva,deputado federal,SD,AMAZONAS,NORTE,47,BOSCO SARAIVA
90,90,959,0,68,"Entrevista de hoje na Rádio Diário, com Marcos Santos, oportunidade em que abordei assuntos como a “Reforma da Previdência”, proposta que brevemente deverá chegar à Câmara dos Deputados.
#Amazonas #CâmaraFederal #ReformaDaPrevidência #DeputadoFederal #BoscoSaraiva #DeputadoPeloAM https://t.co/xIbuhwrx0M",2019-02-11 14:22:18,BOSCO SARAIVA,boscosaraiva,deputado federal,SD,AMAZONAS,NORTE,47,BOSCO SARAIVA
91,91,1037,-1,72,Reforma da previdência do Bolsonaro vai atingir mais duramente os idosos amapaenses. O Amapá entre todas as unidades federadas é a que tem maior dependência do BPC. Desigualdade faz idoso do Norte depender até 10x mais do BPC que o do Sul @UOLEconomia @UOL https://t.co/ETvubrYAdH,2019-02-25 12:35:55,CAMILO CAPIBERIBE,camilopsb,deputado federal,PSB,AMAPÁ,NORTE,51,CAMILO CAPIBERIBE
92,92,1051,-1,72,Deputado Camilo alerta que a proposta do Governo Federal para a reforma da Previdência tira direitos do povo da Amazônia. “Não aceitaremos”. Veja o vídeo! https://t.co/AmOOMSZHiz,2019-02-20 22:32:02,CAMILO CAPIBERIBE,camilopsb,deputado federal,PSB,AMAPÁ,NORTE,51,CAMILO CAPIBERIBE
93,93,1092,1,74,Antecipando vôo para reunião com Presidente Bolsonaro e equipe econômica para tratar da previdência. https://t.co/KeuKmybROq,2019-02-25 08:13:12,CAPITÃO AUGUSTO,deputadocapitao,deputado federal,PR,SÃO PAULO,SUDESTE,53,CAPITAO AUGUSTO
94,94,1101,0,74,Foram divulgados mais dois pontos do texto da reforma previdenciária. https://t.co/gYomPEsyYg,2019-02-15 16:33:35,CAPITÃO AUGUSTO,deputadocapitao,deputado federal,PR,SÃO PAULO,SUDESTE,53,CAPITAO AUGUSTO
95,95,1107,0,74,"Deputado federal Capitão Augusto se reúne nesta manhã com a bancada dos policiais militares para alinhar estratégias para defesa dos direitos dos policiais militares na discussão da reforma da previdência.
#capitaoaugusto #deputadofederal",2019-02-13 18:34:48,CAPITÃO AUGUSTO,deputadocapitao,deputado federal,PR,SÃO PAULO,SUDESTE,53,CAPITAO AUGUSTO
96,96,1109,0,74,"Pacote anticrime é mais importante que reforma da Previdência, defende deputado https://t.co/sSi4AuVHRf",2019-02-13 12:26:06,CAPITÃO AUGUSTO,deputadocapitao,deputado federal,PR,SÃO PAULO,SUDESTE,53,CAPITAO AUGUSTO
97,97,1118,0,75,"Estive ao lado de colegas parlamentares e do presidente da Câmara, Rodrigo Maia, debatendo sobre metas e expectativas para o país nos próximos anos, com foco na reforma na previdência. Trabalho alinhado em prol de trazer melhorias para os piauienses. Seguimos juntos.
#reunião https://t.co/sd4Ff3KZ3K",2019-02-15 13:13:20,CAPITÃO FÁBIO ABREU,depfabioabreu,deputado federal,PR,PIAUÍ,NORDESTE,54,CAPITAO FABIO ABREU
98,98,1148,-1,76,#ReformaDaPrevidência https://t.co/lagczQ1VWg,2019-02-22 17:03:56,CAPITÃO WAGNER,capitao_wagner,deputado federal,PROS,CEARÁ,NORDESTE,55,CAPITAO WAGNER
99,99,1149,-1,76,"Não podemos tratar todos os trabalhadores da mesma forma, porque existem peculiaridades em relação a cada um deles. Falo das mulheres, dos professores, dos profissionais de segurança, do agricultor, bem como todos que compõe a população brasileira. #ReformaDaPrevidência",2019-02-21 13:29:56,CAPITÃO WAGNER,capitao_wagner,deputado federal,PROS,CEARÁ,NORDESTE,55,CAPITAO WAGNER
100,100,1153,0,76,"Hoje pela manhã estive reunido com o governador Camilo Santana juntamente com a bancada federal e os secretários de estado do Ceará. Debatemos sobre projetos prioritários, como a segurança pública e a reforma da Previdência. #CapitãoWagner https://t.co/0IcLjPKI6o",2019-02-18 17:42:58,CAPITÃO WAGNER,capitao_wagner,deputado federal,PROS,CEARÁ,NORDESTE,55,CAPITAO WAGNER
101,101,1154,0,76,"Pessoal, sei que tenho batido muito nesse tema da Reforma da Previdência aqui nas redes, mas o assunto é bastante sério e precisamos tratar com a atenção devida! Não vamos pagar pelo descaso de governos anteriores. Veja: https://t.co/b2BU5qDGtE",2019-02-14 21:01:10,CAPITÃO WAGNER,capitao_wagner,deputado federal,PROS,CEARÁ,NORDESTE,55,CAPITAO WAGNER
102,102,1158,0,76,Participo agora de uma audiência aqui na @camaradeputados com deputados e militares para debatermos a #ReformaDaPrevidência. https://t.co/YMlBKaVIpY,2019-02-06 12:52:18,CAPITÃO WAGNER,capitao_wagner,deputado federal,PROS,CEARÁ,NORDESTE,55,CAPITAO WAGNER
103,103,1198,0,78,"Oito perguntas: Como a nova Previdência afetaria você 

https://t.co/9grVQ9om9p @UOLNoticias",2019-02-23 21:48:49,CARLOS BEZERRA,carlosbezerrajr,deputado federal,MDB,MATO GROSSO,CENTRO-OESTE,57,CARLOS BEZERRA
104,104,1221,1,79,"Depois da loucura de ontem, agora partiu Brasília! Semana promete ser intensa na capital federal com a ida do presidente Bolsonaro a @camaradeputados levar PL da Previdência.",2019-02-19 12:17:13,CARLOS CHIODINI,carloschiodini,deputado federal,MDB,SANTA CATARINA,SUL,58,CARLOS CHIODINI
105,105,1224,1,79,RT @JornalOGlobo: Entenda o caminho que a proposta de reforma da Previdência fará no Congresso. https://t.co/AiqOob8OT7,2019-02-18 02:01:30,CARLOS CHIODINI,carloschiodini,deputado federal,MDB,SANTA CATARINA,SUL,58,CARLOS CHIODINI
106,106,1231,1,79,"A @camaradeputados deve receber em breve a reforma da Previdência, para estudarmos e votarmos o que for melhor para o brasileiros e para nosso país. Queremos discutir o projeto com a sociedade. Nosso país precisa caminhar rumo ao crescimento.",2019-02-15 21:41:43,CARLOS CHIODINI,carloschiodini,deputado federal,MDB,SANTA CATARINA,SUL,58,CARLOS CHIODINI
107,107,1258,1,82,"Muitos guardas municipais têm me perguntado a razão pela qual não foram incluídos nas regras de aposentadoria p/ policiais civis, federais, agentes penitenciários e sócioeducativos. Estou totalmente de acordo e farei uma emenda ao projeto da previdência, incluindo a categoria.",2019-02-24 17:02:31,CARLOS JORDY,carlosjordy,deputado federal,PSL,RIO DE JANEIRO,SUDESTE,60,CARLOS JORDY
108,108,1267,1,82,RT @bernardopkuster: Não surpreende que CNBB tenha mil motivos para falar de reforma da previdência e de políticas públicas na Campanha da…,2019-02-22 20:22:44,CARLOS JORDY,carlosjordy,deputado federal,PSL,RIO DE JANEIRO,SUDESTE,60,CARLOS JORDY
109,109,1277,1,83,"Com a aprovação da nova previdência, os políticos também irão se aposentar pelo INSS e com 65 anos, assim como todo cidadão brasileiro. Fico feliz, pois estou nessa luta há anos, inclusive como o autor da emenda que acaba com a aposentadoria de ex-governadores e prefeitos.",2019-02-19 16:04:28,CARLOS SAMPAIO,carlossampaio_,deputado federal,PSDB,SÃO PAULO,SUDESTE,61,CARLOS SAMPAIO
110,110,1280,1,83,"Ao site “O Antagonista”, reafirmei que considero a reforma previdenciária uma medida importante para o crescimento do BR. Estarei, portanto, pessoalmente empenhado na sua aprovação, na certeza de que o governo apresentará uma proposta economicamente adequada e socialmente justa.",2019-02-12 20:38:17,CARLOS SAMPAIO,carlossampaio_,deputado federal,PSDB,SÃO PAULO,SUDESTE,61,CARLOS SAMPAIO
111,111,1304,-1,84,"Recebi com muita satisfação os prefeitos dos municípios de Angelim, Douglas Duarte; de Palmeirina, Marcelo Neves; e de Terezinha, Matheus Emídio. Conversamos sobre a conjuntura política e a reforma da Previdência. #NaLutaComAGente https://t.co/gN7lOI475F",2019-02-26 18:44:00,CARLOS VERAS,carlosveras1314,deputado federal,PT,PERNAMBUCO,NORDESTE,62,CARLOS VERAS
112,112,1305,-1,84,O pacote de maldades de Bolsonaro contra o povo não tem fim. Reportagem do jornal O Globo de hoje mostra que o governo quer tributar até o vale alimentação dos brasileiros. A intenção está na PEC da Reforma da Previdência de Bolsonaro. Nem almoçar em paz o povo pode mais.,2019-02-26 17:25:12,CARLOS VERAS,carlosveras1314,deputado federal,PT,PERNAMBUCO,NORDESTE,62,CARLOS VERAS
113,113,1309,-1,84,"Bolsonaro quer acabar com o pagamento do PIS para milhões de trabalhadores. Recebem o benefício hoje quem ganha até 2 salários. Pela proposta de Bolsonaro, receberá apenas quem ganha até 1 salário. Se você ganha 1 real acima do salário, ficará de fora. #ReajaOuSuaPrevidênciaAcaba",2019-02-20 16:27:37,CARLOS VERAS,carlosveras1314,deputado federal,PT,PERNAMBUCO,NORDESTE,62,CARLOS VERAS
114,114,1313,-1,84,"Bolsonaro quer diminuir para míseros R$ 400 o valor do benefício assistencial para idosos em situação de miséria. Hoje, o valor pago é de 1 salário mínimo. Na reforma de Bolsonaro, 1 salário mínimo seria pago só a partir de 70 anos. Não permitiremos! #ReajaOuSuaPrevidênciaAcaba",2019-02-20 15:22:38,CARLOS VERAS,carlosveras1314,deputado federal,PT,PERNAMBUCO,NORDESTE,62,CARLOS VERAS
115,115,1314,-1,84,"A solução para a Reforma da Previdência também passa por cobrar as dívidas dos sonegadores, impedir o desvio de recursos da Previdência e combater o privilégio de poucos que custa caro para o Brasil. O rombo da previdência não é culpa dos mais pobres.
#ReajaOuSuaPrevidênciaAcaba https://t.co/hfl84AUIiG",2019-02-20 14:17:50,CARLOS VERAS,carlosveras1314,deputado federal,PT,PERNAMBUCO,NORDESTE,62,CARLOS VERAS
116,116,1315,-1,84,"A Câmara recebeu a reforma da previdência de Bolsonaro. Nosso mandato vai lutar e não permitir que Bolsonaro mexa apenas na aposentadoria dos mais pobres. A solução é cobrar as dívidas e combater privilégios.
#NenhumDireitoAMenos
#ReajaOuSuaPrevidênciaAcaba https://t.co/RIf0RilLQx",2019-02-20 13:59:08,CARLOS VERAS,carlosveras1314,deputado federal,PT,PERNAMBUCO,NORDESTE,62,CARLOS VERAS
117,117,1316,-1,84,RT @MST_Oficial: #ReajaOuSuaPrevidênciaAcaba https://t.co/rukCUM3aQx,2019-02-20 13:46:07,CARLOS VERAS,carlosveras1314,deputado federal,PT,PERNAMBUCO,NORDESTE,62,CARLOS VERAS
118,118,1317,-1,84,"Bolsonaro veio à Câmara entregar a reforma da previdência e saiu sem falar com a imprensa, deixando os jornalistas sem informações. Do que Bolsonaro tem medo? #ReajaOuSuaPrevidênciaAcaba",2019-02-20 13:11:42,CARLOS VERAS,carlosveras1314,deputado federal,PT,PERNAMBUCO,NORDESTE,62,CARLOS VERAS
119,119,1330,-1,84,RT @PTnaCamara: Deputado Carlos Veras apresenta pacote de emendas à MP da Previdência https://t.co/JV6FfAn2Bd https://t.co/BVYElQM1zB,2019-02-12 14:11:33,CARLOS VERAS,carlosveras1314,deputado federal,PT,PERNAMBUCO,NORDESTE,62,CARLOS VERAS
120,120,1338,-1,85,"Alô, alô Bolsonaro: o povo não quer reforma da Previdência que tira direitos dos trabalhadores para beneficiar bancos! #ReformaDaPrevidênciaNÃO #ReajaOuSuaPrevidênciaAcaba https://t.co/gaNalmyJ16",2019-02-27 16:09:14,CARLOS ZARATTINI,carloszarattini,deputado federal,PT,SÃO PAULO,SUDESTE,63,CARLOS ZARATTINI
121,121,1357,-1,85,"Bolsonaro #antes da eleição: contra a reforma da Previdência. Fez 67 discursos contra mudanças na aposentadoria. Agora, após a eleição: a favor da reforma que vai retirar direitos dos mais pobres.
#ReformaDaPrevidênciaNÃO #ReajaOuSuaPrevidênciaACABA https://t.co/u1qmWhKDoA",2019-02-23 13:34:34,CARLOS ZARATTINI,carloszarattini,deputado federal,PT,SÃO PAULO,SUDESTE,63,CARLOS ZARATTINI
122,122,1358,-1,85,A reforma da Previdência de Bolsonaro é cruel com os mais pobres e segue mantendo os privilégios dos mais ricos! https://t.co/8BKaynUe5U,2019-02-23 13:32:41,CARLOS ZARATTINI,carloszarattini,deputado federal,PT,SÃO PAULO,SUDESTE,63,CARLOS ZARATTINI
123,123,1360,-1,85,RT @Mariada94156889: Esse vídeo sobre a reforma da previdência ficou muito bom. Vamos quebrar a bolha? Compartilhe com todos! Vamos fazer a…,2019-02-23 11:22:00,CARLOS ZARATTINI,carloszarattini,deputado federal,PT,SÃO PAULO,SUDESTE,63,CARLOS ZARATTINI
124,124,1381,0,88,"Fiz hoje um discurso da tribuna da Câmara dos Deputados, recomendando que o Congresso Nacional discuta ponto por ponto a proposta de Reforma da Previdência apresentada pelo governo… https://t.co/gr76RGXGRO",2019-02-21 23:54:22,CÁSSIO ANDRADE,Cassio_4011,deputado federal,PSB,para,NORTE,76,CASSIO ANDRADE
125,125,1425,-1,90,"A Reforma da Previdência de Bolsonaro-Guedes é prejudicial ao povo trabalhador mais necessitado e, especialmente, cruel com as mulheres, trabalhadores do campo e idosos.

Essa Reforma NÃO!

#nenhumdireitoamenos #ReformaDaPrevidenciaNAO https://t.co/gVXIc5MJnm",2019-02-25 14:18:29,CÉLIO MOURA,celiomoura13,deputado federal,PT,TOCANTINS,NORTE,77,CELIO MOURA
126,126,1426,-1,90,"A #ReformadaPrevidência de #Bolsonaro-Guedes é prejudicial ao povo trabalhador mais necessitado e, especialmente, cruel com as mulheres, trabalhadores do campo e idosos. Essa Reforma NÃO!
#nenhumdireitoamenos",2019-02-25 13:14:42,CÉLIO MOURA,celiomoura13,deputado federal,PT,TOCANTINS,NORTE,77,CELIO MOURA
127,127,1427,-1,90,"RT @ptbrasiI: Se ela passar, você não vai se aposentar: conheça os efeitos nefastos da Reforma da Previdência de Bolsonaro. https://t.co/SG…",2019-02-23 16:19:29,CÉLIO MOURA,celiomoura13,deputado federal,PT,TOCANTINS,NORTE,77,CELIO MOURA
128,128,1435,-1,90,"O deputado Célio Moura alerta: A reforma da previdência é prejudicial aos trabalhadores e trabalhadoras. Assista o vídeo da publicitária Magda Selma Moura, companheira do parlamentar.

Especialista em Direito Previdenciário explica: https://t.co/dQrLqisiwv

#@pttocantins https://t.co/DvhPAsdVTc",2019-02-19 20:20:25,CÉLIO MOURA,celiomoura13,deputado federal,PT,TOCANTINS,NORTE,77,CELIO MOURA
129,129,1436,-1,90,"CONTRA A REFORMA DA PREVIDÊNCIA

""Não permitiremos retrocessos nos direitos dos trabalhadores e dos aposentados"" Vamos junt@s!

#PT_TO
#juntospordireitos
#ninguemsoltaamaodeninguem https://t.co/NhqDmXw2VK",2019-02-19 16:52:03,CÉLIO MOURA,celiomoura13,deputado federal,PT,TOCANTINS,NORTE,77,CELIO MOURA
130,130,1513,1,95,"Após reunião com os demais membros do PSDB, chegamos à conclusão de que não iremos apoiar as alterações no BPC, contidas na proposta da Reforma da Previdência. Para tanto, vamos continuar estudando medidas alternativas que tragam benefícios justos para todos. https://t.co/T8S6y3V9GL",2019-02-28 10:02:32,CELSO SABINO,celso_sabino,deputado federal,PSDB,para,NORTE,68,CELSO SABINO
131,131,1516,1,95,"Acabei de apresentar, na Câmara, uma emenda constitucional que prevê que todos os atuais titulares de mandato eletivo passem tanto a se beneficiar quanto contribuir igualmente como todos os demais cidadãos ao Regime Geral de Previdência. 
#EmendaConstitucional #CelsoSabino https://t.co/wf9mCVZn4g",2019-02-26 20:26:46,CELSO SABINO,celso_sabino,deputado federal,PSDB,para,NORTE,68,CELSO SABINO
132,132,1519,0,95,Você já leu a proposta da reforma da Previdência? Estou disponibilizando o texto do projeto na íntegra. Qual é o seu posicionamento? Acesse o nosso site (https://t.co/XmiM1S3yVB) e leia o projeto na íntegra. Responda esse tweet com a sua opinião! #ReformadaPrevidência https://t.co/o3Czrt4DkF,2019-02-26 13:59:52,CELSO SABINO,celso_sabino,deputado federal,PSDB,para,NORTE,68,CELSO SABINO
133,133,1530,0,95,"Amigos, estou disponibilizando a proposta do Governo para a Reforma da Previdência: 
https://t.co/phB7AbsRTR.
E como sempre falamos em aproximação, aqui está o meu email, para que todos possam fazer críticas e sugestões a nossa análise do projeto: dep.celsosabino@camara.leg.br https://t.co/hGP96bvVxh",2019-02-21 19:53:57,CELSO SABINO,celso_sabino,deputado federal,PSDB,para,NORTE,68,CELSO SABINO
134,134,1536,1,95,"Em atitude de respeito com o Poder Legislativo, o Presidente Jair Bolsonaro (@jairbolsonaro) vem pessoalmente ao Congresso Nacional entregar a Proposta da Reforma da Previdência.  
#JairBolsonaro #ReformadaPrevidência #CelsoSabino https://t.co/XpuUw2qK49",2019-02-20 13:20:06,CELSO SABINO,celso_sabino,deputado federal,PSDB,para,NORTE,68,CELSO SABINO
